Hour,Wind Speed
9,0.9882990121841432
10,0.9936746954917908
11,0.9946784377098083
12,1.0044782161712646
13,1.0164667367935178
14,1.038627862930298
15,0.9920110702514648
16,0.9704622626304626
17,0.937153160572052
18,0.9109728336334229
19,0.8752341866493225
20,0.8721365928649902
21,0.885183572769165
22,0.8973544836044312
23,0.9303325414657592
0,0.9708974957466124
1,1.0061031579971311
2,0.9844083786010742
3,0.9465662240982056
4,0.9053887128829956
5,0.8664654493331909
6,0.8346865773200989
7,0.8344956040382385
8,0.9112887978553772
9,0.9743639230728148
10,1.0232651233673096
11,1.0451772212982178
12,1.0399154424667358
13,1.0252205133438108
14,0.9951759576797484
15,0.9741290211677552
16,0.9237002730369568
17,0.8245562314987183
18,0.8281452059745789
19,0.8765228390693665
20,0.9029973745346068
21,0.8680714964866638
22,0.8582078218460083
23,0.853195071220398
0,0.8523173332214355
1,0.8487192392349243
2,0.8417024016380309
3,0.8567432761192322
4,0.8683753609657288
5,0.8868116736412048
6,0.8879165053367615
7,0.930687129497528
8,1.0258908271789549
9,1.0732184648513794
10,1.083784103393555
11,1.0906996726989746
12,1.1319578886032104
13,1.0923933982849119
14,1.0822625160217283
15,1.0701224803924558
16,1.083976984024048
17,1.0819082260131836
18,1.1020593643188477
19,1.0879893302917478
20,1.075411677360535
21,1.0777211189270022
22,1.1035985946655271
23,1.1167796850204468
0,1.1061791181564329
1,1.0822155475616455
2,1.0756403207778928
3,1.090890407562256
4,1.0792374610900881
5,1.0470131635665894
6,1.0240720510482788
7,1.0082385540008545
8,0.9911534190177916
9,0.985566020011902
10,0.979089379310608
11,1.0682576894760132
12,1.10412859916687
13,1.142605543136597
14,1.1822431087493896
15,1.2177773714065552
16,0.9619911313056946
17,0.9745934009552002
18,0.9494303464889526
19,0.9733030200004578
20,1.0674110651016235
21,1.0882394313812256
22,1.0765775442123413
23,1.0965199470520022
0,1.1299818754196167
1,1.1599509716033936
2,1.154290795326233
3,1.1178315877914429
4,1.0792028903961182
5,1.0472660064697266
6,1.0036721229553225
7,0.9860970377922058
8,1.1291345357894895
9,1.2096532583236694
10,1.2805954217910769
11,1.30932879447937
12,1.3724504709243774
13,1.4127713441848757
14,1.42448091506958
15,1.3636802434921265
16,1.2458235025405884
17,1.1414169073104858
18,1.1113370656967163
19,1.1199215650558472
20,1.1490461826324463
21,1.1572271585464478
22,1.1670548915863037
23,1.184028387069702
0,1.192122220993042
1,1.1975570917129517
2,1.2098408937454224
3,1.2196739912033079
4,1.195959210395813
5,1.1419011354446411
6,1.0802819728851318
7,1.0907003879547121
8,1.1146152019500732
9,1.1624385118484497
10,1.2276864051818848
11,1.2729450464248655
12,1.3421591520309448
13,1.3435193300247192
14,1.3250665664672852
15,1.3047173023223877
16,1.2146222591400146
17,1.189285159111023
18,1.1763310432434082
19,1.1865215301513672
20,1.1964867115020752
21,1.208119511604309
22,1.2128026485443115
23,1.2167187929153442
0,1.212493896484375
1,1.1908873319625854
2,1.1750696897506714
3,1.1580941677093506
4,1.1286541223526
5,1.0991249084472656
6,1.089300274848938
7,1.1101627349853516
8,1.121579647064209
9,1.229390025138855
10,1.3054423332214355
11,1.3861874341964722
12,1.4301066398620603
13,1.4353907108306885
14,1.4172632694244385
15,1.3888180255889893
16,1.239986777305603
17,1.2035175561904907
18,1.1813995838165283
19,1.1745223999023438
20,1.2129285335540771
21,1.309146285057068
22,1.3879128694534302
23,1.4066225290298462
0,1.4003516435623171
1,1.3907105922698977
2,1.3732160329818726
3,1.3550846576690674
4,1.341022253036499
5,1.323161005973816
6,1.304076910018921
7,1.2973947525024414
8,1.2697343826293943
9,1.2553389072418213
10,1.2856773138046265
11,1.3411026000976562
12,1.325074553489685
13,1.32579505443573
14,1.3240848779678345
15,1.2851227521896362
16,1.2468796968460083
17,1.2435082197189329
18,1.2653441429138184
19,1.2778325080871582
20,1.2827171087265017
21,1.2775918245315552
22,1.2743947505950928
23,1.2872813940048218
0,1.3058167695999146
1,1.3266823291778564
2,1.3202993869781494
3,1.3015481233596802
4,1.2786493301391602
5,1.2298731803894043
6,1.145250916481018
7,1.1180663108825684
8,1.131059169769287
9,1.150567650794983
10,1.2407482862472534
11,1.2976478338241575
12,1.2746458053588867
13,1.2696915864944458
14,1.2037471532821655
15,1.17717444896698
16,1.1546854972839355
17,1.1295993328094482
18,1.0995538234710691
19,1.068389654159546
20,1.0440263748168943
21,1.0361438989639282
22,1.0508915185928345
23,1.089245080947876
0,1.1316859722137451
1,1.1693556308746338
2,1.1818885803222656
3,1.1811397075653076
4,1.1433666944503784
5,1.0870685577392578
6,1.0169018507003784
7,0.9615695476531982
8,0.9420737028121948
9,0.9609330892562866
10,1.0842691659927368
11,1.1546680927276611
12,1.1473914384841921
13,1.1087608337402344
14,1.0449348688125608
15,0.9413134455680848
16,0.933860957622528
17,0.9082990288734436
18,0.8818748593330383
19,0.9168853163719176
20,0.9345691800117492
21,0.9487911462783812
22,0.965332567691803
23,0.9760273098945618
0,0.9884622693061828
1,0.998099446296692
2,0.967155694961548
3,0.9276257157325744
4,0.8964628577232361
5,0.8839436173439026
6,0.8796751499176025
7,0.8838667869567871
8,0.9719695448875428
9,1.0615612268447876
10,1.118885159492493
11,1.1667757034301758
12,1.201802372932434
13,1.1992872953414917
14,1.2111061811447144
15,1.1782894134521484
16,1.1076804399490356
17,1.08765709400177
18,1.0773172378540041
19,1.0714844465255735
20,1.0505976676940918
21,1.0379384756088257
22,1.0386470556259155
23,1.0402358770370483
0,1.0015006065368652
1,0.9511058926582336
2,0.9221038818359376
3,0.8959052562713623
4,0.8683211803436279
5,0.8422386050224304
6,0.817478358745575
7,0.8172507882118225
8,0.8924126625061035
9,0.9281784296035768
10,0.9844484329223632
11,0.9967815279960632
12,1.0063213109970093
13,1.0088086128234863
14,0.987390398979187
15,0.9332007169723512
16,0.9251747727394104
17,0.9260202646255492
18,0.9557051658630372
19,0.96217280626297
20,0.9492703676223756
21,0.9287927746772766
22,0.9303210973739624
23,0.9709071516990662
0,1.0226155519485474
1,1.0534969568252563
2,1.0277429819107056
3,1.0002064704895022
4,0.9769237041473388
5,0.9724916219711304
6,0.961050271987915
7,0.9992243647575378
8,1.0597470998764038
9,1.059416651725769
10,1.0887565612792969
11,1.0541206598281858
12,1.020560622215271
13,1.0042612552642822
14,0.928544819355011
15,1.0050721168518066
16,1.0102511644363403
17,1.0537023544311523
18,1.0659518241882324
19,1.0746328830718994
20,1.0971552133560178
21,1.1368408203125
22,1.1668795347213743
23,1.1810086965560913
0,1.1869125366210938
1,1.1950371265411377
2,1.1732404232025146
3,1.1517945528030396
4,1.1343122720718384
5,1.1286380290985107
6,1.13056480884552
7,1.1061185598373413
8,1.1634736061096191
9,1.2025139331817627
10,1.20090913772583
11,1.1996562480926514
12,1.2026571035385132
13,1.2011798620224
14,1.190936803817749
15,1.110057711601257
16,1.0543100833892822
17,1.0764847993850708
18,1.1081075668334959
19,1.1635956764221191
20,1.203583598136902
21,1.2063342332839966
22,1.1965631246566772
23,1.1819374561309814
0,1.1672207117080688
1,1.1569836139678955
2,1.1485185623168943
3,1.1199604272842407
4,1.0882351398468018
5,1.0508964061737058
6,1.0077911615371704
7,1.0263955593109129
8,1.0790612697601318
9,1.1167166233062744
10,1.164004683494568
11,1.168769121170044
12,1.1485133171081543
13,1.1150739192962646
14,1.1159735918045044
15,1.0535781383514404
16,1.0302586555480957
17,1.0513665676116943
18,1.0862020254135132
19,1.1320160627365112
20,1.1171585321426392
21,1.0826809406280518
22,1.0542488098144531
23,1.04577374458313
0,1.0399510860443115
1,1.0079901218414309
2,0.9770790934562684
3,0.95888090133667
4,0.9348052144050598
5,0.8945271372795105
6,0.8444629311561584
7,0.8341947793960571
8,0.8817583918571472
9,0.9414054155349731
10,1.0452511310577393
11,1.138921856880188
12,1.2279905080795288
13,1.2859086990356443
14,1.3198117017745972
15,1.3260921239852903
16,1.208098292350769
17,1.1133511066436768
18,1.0760380029678345
19,1.0356731414794922
20,1.015806794166565
21,1.047283172607422
22,1.0627329349517822
23,1.0585185289382937
0,1.0172758102416992
1,0.9690865874290466
2,0.9443325400352478
3,0.9397629499435424
4,0.9363006353378296
5,0.9264955520629884
6,0.921300768852234
7,0.9634652733802797
8,1.0103542804718018
9,1.0606846809387207
10,1.103554129600525
11,1.0977380275726318
12,1.074376940727234
13,1.0403499603271484
14,1.0417474508285522
15,0.9367547631263732
16,0.9055991172790528
17,0.8694828152656555
18,0.8418550491333008
19,0.8181744813919067
20,0.8524283170700073
21,0.9001257419586182
22,0.955115020275116
23,1.0148588418960571
0,1.0630910396575928
1,1.0787431001663208
2,1.043370246887207
3,0.9905207753181458
4,0.96245938539505
5,0.9471165537834167
6,0.9218946099281312
7,0.9688206315040588
8,0.9900016784667968
9,1.0028728246688845
10,0.962759256362915
11,0.933302402496338
12,0.9128156304359436
13,0.8920980095863342
14,0.9118069410324096
15,0.877346396446228
16,0.8836762309074402
17,0.9618673920631408
18,1.013835310935974
19,1.0433980226516724
20,1.0430606603622437
21,1.037883758544922
22,1.0511603355407717
23,1.06201434135437
0,1.0460268259048462
1,1.0289789438247678
2,0.9860425591468812
3,0.9504136443138124
4,0.912420928478241
5,0.8538001775741577
6,0.7887780666351318
7,0.8207754492759705
8,0.8508555889129639
9,0.8458287715911865
10,0.8349811434745789
11,0.8135740756988525
12,0.8034541010856628
13,0.7853077054023743
14,0.7932102680206299
15,0.8201351165771484
16,0.7610762119293213
17,0.7748801112174988
18,0.7815120816230774
19,0.77476966381073
20,0.7821881175041199
21,0.7951265573501587
22,0.8109191060066223
23,0.8303359746932983
0,0.8398900628089905
1,0.8404583930969238
2,0.8262596130371094
3,0.8069024682044983
4,0.7825818061828613
5,0.759156346321106
6,0.7428284287452698
7,0.8281048536300659
8,0.8289349675178528
9,0.7828967571258545
10,0.7370779514312744
11,0.6928896307945251
12,0.6654638648033142
13,0.6576013565063477
14,0.7106415629386902
15,0.7413318157196045
16,0.7639597654342651
17,0.7645046710968018
18,0.792826771736145
19,0.8064746856689453
20,0.8015989065170288
21,0.8078038096427917
22,0.8077223300933838
23,0.802526593208313
0,0.7944358587265015
1,0.798966646194458
2,0.8284639120101929
3,0.8578358292579651
4,0.8675280809402466
5,0.8619456887245178
6,0.8422780036926271
7,0.8772863745689392
8,0.930333375930786
9,0.8872972130775452
10,0.8245304226875305
11,0.7842056751251221
12,0.785941481590271
13,0.7996792197227478
14,0.8245137929916382
15,0.8119491934776306
16,0.8089823126792908
17,0.8168812990188599
18,0.8625279068946838
19,0.8912518620491028
20,0.8970252871513367
21,0.887523353099823
22,0.8845493197441101
23,0.8902045488357544
0,0.9015390276908876
1,0.9049844741821288
2,0.8870462775230408
3,0.8564892411231995
4,0.8168395757675171
5,0.7818495631217957
6,0.7558044195175171
7,0.7822628617286682
8,0.8629052639007568
9,0.9125840663909912
10,0.9349769353866576
11,0.955338180065155
12,0.9330416917800904
13,0.927395224571228
14,0.9570548534393309
15,0.9107745885849
16,0.9185611009597778
17,0.93288654088974
18,0.9643364548683168
19,0.991109013557434
20,0.988142192363739
21,0.9845136404037476
22,0.9688314199447632
23,0.967635452747345
0,0.961327850818634
1,0.955152988433838
2,0.9367492198944092
3,0.917289972305298
4,0.8927516937255859
5,0.8706237673759459
6,0.8597344160079956
7,0.8818225264549255
8,0.951736569404602
9,1.009201169013977
10,1.0472309589385986
11,1.095906376838684
12,1.1171389818191528
13,1.1437102556228638
14,1.1364153623580933
15,1.093250036239624
16,1.0061382055282593
17,0.9094243049621582
18,0.8814747929573059
19,0.9482542872428894
20,1.0050065517425537
21,1.0141143798828125
22,1.0232256650924685
23,1.0331720113754272
0,1.0529059171676636
1,1.0660585165023804
2,1.0439454317092896
3,0.996118664741516
4,0.9412267804145812
5,0.9143803119659424
6,0.8986428380012512
7,0.9015172123908995
8,0.9673009514808656
9,0.9961006641387941
10,1.0173768997192385
11,1.043237328529358
12,1.0545902252197266
13,1.0666131973266602
14,1.0668647289276123
15,1.0919663906097412
16,1.052699327468872
17,1.0153986215591428
18,1.0200878381729126
19,1.0441657304763794
20,1.0480512380599976
21,1.04510498046875
22,1.0636676549911501
23,1.095224380493164
0,1.122455358505249
1,1.1228119134902954
2,1.0952147245407104
3,1.0564234256744385
4,0.9890148639678956
5,0.9126459956169128
6,0.8383049368858337
7,0.7770187258720398
8,0.8853927850723267
9,0.9707332253456116
10,1.0148212909698486
11,1.0589847564697266
12,1.0914371013641355
13,1.1192066669464111
14,1.123510241508484
15,1.0751477479934692
16,0.9828467965126038
17,0.9574427008628844
18,0.971329629421234
19,0.984729826450348
20,0.9983784556388856
21,1.0227203369140625
22,1.054046392440796
23,1.099672794342041
0,1.147295355796814
1,1.1838294267654421
2,1.1595056056976318
3,1.1228110790252686
4,1.1070300340652466
5,1.0840191841125488
6,1.0537527799606323
7,1.0160434246063232
8,1.120623230934143
9,1.1644128561019895
10,1.15804922580719
11,1.1879967451095579
12,1.1754367351531982
13,1.207840085029602
14,1.222562313079834
15,1.1637468338012695
16,1.0382277965545654
17,0.9886740446090698
18,0.982960879802704
19,0.9855267405509948
20,1.0171213150024414
21,1.0448178052902222
22,1.0642223358154297
23,1.0871638059616089
0,1.1190698146820068
1,1.121756911277771
2,1.081633448600769
3,1.0312674045562744
4,0.97299063205719
5,0.9109581112861632
6,0.8361964225769043
7,0.7774617671966553
8,0.8439271450042725
9,0.8981293439865112
10,0.9957348108291626
11,1.072520732879639
12,1.1568012237548828
13,1.1948624849319458
14,1.2037690877914429
15,1.2132848501205444
16,1.1956628561019895
17,1.0254300832748413
18,0.9858146905899048
19,0.9786893725395204
20,0.9708118438720704
21,1.000718355178833
22,1.033702731132507
23,1.0572662353515625
0,1.0587180852890017
1,1.0676710605621338
2,1.0767310857772827
3,1.0695698261260986
4,1.0666987895965576
5,1.0500963926315308
6,1.0146813392639158
7,1.0027679204940796
8,1.033725380897522
9,1.0892642736434937
10,1.1101146936416626
11,1.1271369457244873
12,1.1448930501937866
13,1.1533820629119873
14,1.1638065576553345
15,1.1571861505508425
16,1.1080256700515747
17,0.96584552526474
18,0.9541725516319276
19,0.9715614318847656
20,0.9662167429924012
21,0.9600377678871156
22,0.9613940119743348
23,0.9722152948379515
0,0.9734618663787842
1,0.9704529047012328
2,0.9698593020439148
3,0.9338414072990416
4,0.9087693691253662
5,0.8878875970840454
6,0.8446623086929321
7,0.8256998062133789
8,0.8292141556739807
9,0.7785756587982178
10,0.7156416773796082
11,0.6235142946243286
12,0.5611147284507751
13,0.5538437962532043
14,0.6013510227203369
15,0.6229718923568726
16,0.6608244776725769
17,0.6825757622718811
18,0.7026761770248413
19,0.7253209948539734
20,0.7269008755683899
21,0.699402928352356
22,0.6844696402549744
23,0.6790854930877686
0,0.6771714091300964
1,0.6663600206375122
2,0.635511040687561
3,0.6164751648902893
4,0.6033791303634644
5,0.5865502953529358
6,0.5636574625968933
7,0.6041470170021057
8,0.5881862640380859
9,0.4971296489238739
10,0.3879428505897522
11,0.286702960729599
12,0.25375255942344666
13,0.2798623740673065
14,0.3570053577423096
15,0.3776342868804932
16,0.4042136371135712
17,0.4245254695415497
18,0.4207775592803955
19,0.3994140625
20,0.3933487236499785
21,0.4183738231658936
22,0.44714289903640747
23,0.4619024693965912
0,0.4619648158550263
1,0.4467826783657074
2,0.4192395806312561
3,0.3901501297950745
4,0.35924163460731506
5,0.343616396188736
6,0.3329513669013977
7,0.346228301525116
8,0.3409304320812225
9,0.27265170216560364
10,0.21585974097251887
11,0.21274995803833008
12,0.2648133337497711
13,0.3507329523563385
14,0.4264816641807556
15,0.4299480020999909
16,0.4131980240345001
17,0.39225587248802185
18,0.4088869988918304
19,0.4148238003253937
20,0.3788498640060425
21,0.3634133040904999
22,0.35356149077415466
23,0.33009737730026245
0,0.32652992010116577
1,0.3402186930179596
2,0.3574759364128113
3,0.3689844906330109
4,0.3833480775356293
5,0.39092278480529785
6,0.3814572989940643
7,0.390101820230484
8,0.3824000954627991
9,0.3039277791976929
10,0.23853327333927155
11,0.17204058170318606
12,0.18903124332427976
13,0.2627831995487213
14,0.3503230214118957
15,0.3927651047706604
16,0.3874485194683075
17,0.3730838894844055
18,0.3960087299346924
19,0.4235632121562958
20,0.4132051169872284
21,0.4124580919742584
22,0.3914483785629273
23,0.3641832172870636
0,0.3415565490722656
1,0.3157550692558289
2,0.2860226929187775
3,0.2483227401971817
4,0.21579059958457947
5,0.2181355357170105
6,0.26441338658332825
7,0.3447367250919342
8,0.4122289419174193
9,0.4900723099708557
10,0.5020706057548523
11,0.4897275567054749
12,0.4776635766029358
13,0.4705928266048432
14,0.4602627754211426
15,0.41417542099952703
16,0.3731465339660645
17,0.3189541697502136
18,0.32665136456489563
19,0.3417974710464477
20,0.31831708550453186
21,0.35101544857025146
22,0.3807781338691712
23,0.40801656246185297
0,0.4794583916664124
1,0.4715171158313751
2,0.4219090044498444
3,0.3935926854610443
4,0.3488815426826477
5,0.3164973556995392
6,0.2409422993659973
7,0.16822268068790436
8,0.09108784049749374
9,0.1070135086774826
10,0.18122853338718412
11,0.2690623998641968
12,0.3448971211910248
13,0.3852075338363648
14,0.4097852110862732
15,0.38898926973342896
16,0.3523829281330109
17,0.29468798637390137
18,0.2706398367881775
19,0.2358046770095825
20,0.22422167658805847
21,0.22107599675655365
22,0.2512994408607483
23,0.24944917857646945
0,0.20673967897892
1,0.18225988745689392
